lon,lat,depth_m
-71.086937,42.353496,4.267
-71.086524,42.353546,4.267
-71.086111,42.353531,4.267
-71.085980,42.353613,4.267
-71.085490,42.354099,4.267
-71.085399,42.354378,4.267
-71.085249,42.354397,4.267
-71.085142,42.354450,4.267
-71.085006,42.354619,4.267
-71.084496,42.354761,4.267
-71.084108,42.354920,4.267
-71.083258,42.355278,4.267
-71.082699,42.355368,4.267
-71.081971,42.355524,4.267
-71.081619,42.355533,4.267
-71.081328,42.355490,4.267
-71.080806,42.355466,4.267
-71.080444,42.355521,4.267
-71.080410,42.355728,4.267
-71.080211,42.355812,4.267
-71.079908,42.355845,4.267
-71.079873,42.355719,4.267
-71.079774,42.355689,4.267
-71.079131,42.355809,4.267
-71.078414,42.355970,4.267
-71.077928,42.356164,4.267
-71.076969,42.356343,4.267
-71.076411,42.356622,4.267
-71.075901,42.356874,4.267
-71.075843,42.357133,4.267
-71.075801,42.357385,4.267
-71.075609,42.357443,4.267
-71.075571,42.357574,4.267
-71.075540,42.358006,4.267
-71.075415,42.358222,4.267
-71.075324,42.358519,4.267
-71.075337,42.358798,4.267
-71.075160,42.359165,4.267
-71.074978,42.359435,4.267
-71.074796,42.359440,4.267
-71.074637,42.359545,4.267
-71.074617,42.359726,4.267
-71.074454,42.359915,4.267
-71.074156,42.360086,4.267
-71.074126,42.360392,4.267
-71.073958,42.360866,4.267
-71.073767,42.361067,4.267
-71.110088,42.352455,4.267
-71.109930,42.352538,4.267
-71.109613,42.352425,4.267
-71.109858,42.352336,4.267
-71.110173,42.352352,4.267
-71.062387,42.368125,3.962
-71.062504,42.368116,3.962
-71.062571,42.369143,3.962
-71.062996,42.369272,3.962
-71.063263,42.369256,3.962
-71.063466,42.369322,3.962
-71.064185,42.369276,3.962
-71.065254,42.368706,3.962
-71.065448,42.368740,3.962
-71.065642,42.368674,3.962
-71.065534,42.368485,3.962
-71.065812,42.368400,3.962
-71.066310,42.368281,3.962
-71.066711,42.368111,3.962
-71.067208,42.367967,3.962
-71.067500,42.367799,3.962
-71.067997,42.367646,3.962
-71.068265,42.367567,3.962
-71.068557,42.367333,3.962
-71.068467,42.368404,3.962
-71.066274,42.369094,3.962
-71.066917,42.369173,3.962
-71.067305,42.369111,3.962
-71.069466,42.368327,3.962
-71.069685,42.368451,3.962
-71.071000,42.366973,3.962
-71.070869,42.366729,3.962
-71.070960,42.366527,3.962
-71.070807,42.366378,3.962
-71.070450,42.366279,3.962
-71.069212,42.367609,3.962
-71.069609,42.367783,3.962
-71.070061,42.368024,3.962
-71.070450,42.368200,3.962
-71.070634,42.368350,3.962
-71.070838,42.368409,3.962
-71.071114,42.368593,3.962
-71.070238,42.365649,3.962
-71.070535,42.365318,3.962
-71.071105,42.365094,3.962
-71.071523,42.364947,3.962
-71.071615,42.364924,3.962
-71.071652,42.364933,3.962
-71.071822,42.364882,3.962
-71.072247,42.364674,3.962
-71.072427,42.364569,3.962
-71.072453,42.364551,3.962
-71.072550,42.364460,3.962
-71.072650,42.364398,3.962
-71.072817,42.364145,3.962
-71.072963,42.364048,3.962
-71.073040,42.363786,3.962
-71.073259,42.363264,3.962
-71.073250,42.362867,3.962
-71.073287,42.362624,3.962
-71.072975,42.368039,3.962
-71.073266,42.368084,3.962
-71.073315,42.368044,3.962
-71.073376,42.367210,3.962
-71.073186,42.367477,3.962
-71.073558,42.368197,3.962
-71.073388,42.368222,3.962
-71.073346,42.368107,3.962
-71.073503,42.368143,3.962
-71.073169,42.362400,3.962
-71.073594,42.362290,3.962
-71.073750,42.362120,3.962
-71.073634,42.361607,3.962
-71.074432,42.358429,3.962
-71.074274,42.358375,3.962
-71.074229,42.358177,3.962
-71.074359,42.358105,3.962
-71.074473,42.358168,3.962
-71.074942,42.361888,3.962
-71.074905,42.361817,3.962
-71.074857,42.361889,3.962
-71.074942,42.361888,3.962
-71.077541,42.363074,3.962
-71.077116,42.363390,3.962
-71.076720,42.363732,3.962
-71.076510,42.364011,3.962
-71.076090,42.364425,3.962
-71.075968,42.364587,3.962
-71.075379,42.364788,3.962
-71.074979,42.365100,3.962
-71.074787,42.365343,3.962
-71.074608,42.365442,3.962
-71.074449,42.365766,3.962
-71.078341,42.358659,3.962
-71.078184,42.358681,3.962
-71.078135,42.358822,3.962
-71.078269,42.358816,3.962
-71.079057,42.359119,3.962
-71.079021,42.358978,3.962
-71.078898,42.359032,3.962
-71.078924,42.359119,3.962
-71.079057,42.359119,3.962
-71.079117,42.358537,3.962
-71.079257,42.358042,3.962
-71.078936,42.357813,3.962
-71.078790,42.357816,3.962
-71.078567,42.358168,3.962
-71.078669,42.358327,3.962
-71.078960,42.358350,3.962
-71.079104,42.358303,3.962
-71.079247,42.358123,3.962
-71.079688,42.359050,3.962
-71.079519,42.358905,3.962
-71.079457,42.358942,3.962
-71.079640,42.359083,3.962
-71.079870,42.359203,3.962
-71.079749,42.359103,3.962
-71.079677,42.359237,3.962
-71.079494,42.359202,3.962
-71.079265,42.359365,3.962
-71.079258,42.359554,3.962
-71.079282,42.359717,3.962
-71.079409,42.359710,3.962
-71.079604,42.359672,3.962
-71.079737,42.359679,3.962
-71.079709,42.359410,3.962
-71.079823,42.359266,3.962
-71.079888,42.358438,3.962
-71.079786,42.358380,3.962
-71.079794,42.358483,3.962
-71.079871,42.358494,3.962
-71.079960,42.358780,3.962
-71.079749,42.358641,3.962
-71.079543,42.358514,3.962
-71.079324,42.358510,3.962
-71.079373,42.358764,3.962
-71.079652,42.358798,3.962
-71.079834,42.358901,3.962
-71.080101,42.359107,3.962
-71.080065,42.359046,3.962
-71.080039,42.359122,3.962
-71.080393,42.355660,3.962
-71.080332,42.355587,3.962
-71.080177,42.355674,3.962
-71.079982,42.355800,3.962
-71.080186,42.355779,3.962
-71.080393,42.355660,3.962
-71.081015,42.356089,3.962
-71.080806,42.356117,3.962
-71.080538,42.356094,3.962
-71.080500,42.356152,3.962
-71.080599,42.356199,3.962
-71.080988,42.356166,3.962
-71.081608,42.358321,3.962
-71.081322,42.358456,3.962
-71.081024,42.358519,3.962
-71.080934,42.358591,3.962
-71.080866,42.358594,3.962
-71.080840,42.358357,3.962
-71.080976,42.358199,3.962
-71.081303,42.358102,3.962
-71.081485,42.358133,3.962
-71.081608,42.358321,3.962
-71.081812,42.360041,3.962
-71.081668,42.360085,3.962
-71.081388,42.360026,3.962
-71.081024,42.360109,3.962
-71.080993,42.360059,3.962
-71.081558,42.359763,3.962
-71.081762,42.359735,3.962
-71.081851,42.359960,3.962
-71.085006,42.358550,3.962
-71.084933,42.358534,3.962
-71.084683,42.358645,3.962
-71.084622,42.358834,3.962
-71.084724,42.358789,3.962
-71.084970,42.358686,3.962
-71.077159,42.361418,3.962
-71.077248,42.361175,3.962
-71.077371,42.361103,3.962
-71.077321,42.360943,3.962
-71.076872,42.360865,3.962
-71.076350,42.360788,3.962
-71.076034,42.360644,3.962
-71.075988,42.360527,3.962
-71.076300,42.360104,3.962
-71.076546,42.359951,3.962
-71.076494,42.360158,3.962
-71.076411,42.360360,3.962
-71.076714,42.360450,3.962
-71.076969,42.360578,3.962
-71.077406,42.360608,3.962
-71.077649,42.360539,3.962
-71.078038,42.360575,3.962
-71.078305,42.360613,3.962
-71.078547,42.360589,3.962
-71.078948,42.360567,3.962
-71.079361,42.360449,3.962
-71.079625,42.360302,3.962
-71.079786,42.360252,3.962
-71.079872,42.360158,3.962
-71.079981,42.359699,3.962
-71.080110,42.359455,3.962
-71.080344,42.359334,3.962
-71.080537,42.359338,3.962
-71.080732,42.359104,3.962
-71.080733,42.359014,3.962
-71.080490,42.359074,3.962
-71.080386,42.359032,3.962
-71.080458,42.358915,3.962
-71.080293,42.358564,3.962
-71.080344,42.358435,3.962
-71.080302,42.358294,3.962
-71.080364,42.358150,3.962
-71.080344,42.358033,3.962
-71.080190,42.357880,3.962
-71.080142,42.357592,3.962
-71.080542,42.357277,3.962
-71.081449,42.357012,3.962
-71.082141,42.356820,3.962
-71.082567,42.357034,3.962
-71.082869,42.357114,3.962
-71.083234,42.357099,3.962
-71.083501,42.357255,3.962
-71.083914,42.357340,3.962
-71.084302,42.357621,3.962
-71.084484,42.357576,3.962
-71.084873,42.357646,3.962
-71.085006,42.357747,3.962
-71.085262,42.358150,3.962
-71.085213,42.358264,3.962
-71.085070,42.358339,3.962
-71.084945,42.358446,3.962
-71.084751,42.358393,3.962
-71.084496,42.358534,3.962
-71.084301,42.358654,3.962
-71.083945,42.358888,3.962
-71.083416,42.359131,3.962
-71.083096,42.359284,3.962
-71.083039,42.359437,3.962
-71.083066,42.359636,3.962
-71.083161,42.359681,3.962
-71.076132,42.361321,3.962
-71.076496,42.361379,3.962
-71.077916,42.362228,3.962
-71.077722,42.362086,3.962
-71.077528,42.362123,3.962
-71.077285,42.362048,3.962
-71.077146,42.362111,3.962
-71.076981,42.362162,3.962
-71.076544,42.362098,3.962
-71.076245,42.361985,3.962
-71.076110,42.361949,3.962
-71.076179,42.361868,3.962
-71.076071,42.361814,3.962
-71.083914,42.359242,3.962
-71.084071,42.359183,3.962
-71.084338,42.359250,3.962
-71.084751,42.359138,3.962
-71.087289,42.358451,3.962
-71.086669,42.358546,3.962
-71.086062,42.358727,3.962
-71.085006,42.359078,3.962
-71.084970,42.359083,3.962
-71.085091,42.359031,3.962
-71.085067,42.359034,3.962
-71.088602,42.354468,3.962
-71.088466,42.354355,3.962
-71.088187,42.354350,3.962
-71.087713,42.354516,3.962
-71.087289,42.354648,3.962
-71.086924,42.354762,3.962
-71.086700,42.354846,3.962
-71.086936,42.354990,3.962
-71.087325,42.355019,3.962
-71.087616,42.354874,3.962
-71.088248,42.354735,3.962
-71.088578,42.354729,3.962
-71.093456,42.355239,3.962
-71.093359,42.355172,3.962
-71.092946,42.354875,3.962
-71.092703,42.354773,3.962
-71.092467,42.354873,3.962
-71.092551,42.355098,3.962
-71.092483,42.355287,3.962
-71.092546,42.355485,3.962
-71.092764,42.355502,3.962
-71.093128,42.355486,3.962
-71.087896,42.358302,3.962
-71.088027,42.358240,3.962
-71.088503,42.358076,3.962
-71.088860,42.357988,3.962
-71.089340,42.357808,3.962
-71.090008,42.357515,3.962
-71.090457,42.357386,3.962
-71.090919,42.357181,3.962
-71.091562,42.356971,3.962
-71.091901,42.356746,3.962
-71.091841,42.356485,3.962
-71.091626,42.356080,3.962
-71.091339,42.355647,3.962
-71.091137,42.355106,3.962
-71.090882,42.354974,3.962
-71.090955,42.354876,3.962
-71.090929,42.354603,3.962
-71.090937,42.354459,3.962
-71.091441,42.354337,3.962
-71.091623,42.354358,3.962
-71.091870,42.354558,3.962
-71.092064,42.355008,3.962
-71.092046,42.355197,3.962
-71.092224,42.355503,3.962
-71.092254,42.355701,3.962
-71.092422,42.355872,3.962
-71.092296,42.356007,3.962
-71.092424,42.356332,3.962
-71.092635,42.356638,3.962
-71.092740,42.356665,3.962
-71.093152,42.356489,3.962
-71.093360,42.356395,3.962
-71.093347,42.356228,3.962
-71.093553,42.356215,3.962
-71.093704,42.356233,3.962
-71.093522,42.356341,3.962
-71.093633,42.356341,3.962
-71.094306,42.356089,3.962
-71.094888,42.355967,3.962
-71.095702,42.355728,3.962
-71.096115,42.355561,3.962
-71.096331,42.351902,3.962
-71.095953,42.352082,3.962
-71.095610,42.352262,3.962
-71.095164,42.352226,3.962
-71.094888,42.352197,3.962
-71.094670,42.352160,3.962
-71.094026,42.352302,3.962
-71.093780,42.352253,3.962
-71.093734,42.351830,3.962
-71.093954,42.351708,3.962
-71.094281,42.351651,3.962
-71.094658,42.351560,3.962
-71.095143,42.351763,3.962
-71.095641,42.351798,3.962
-71.096148,42.351794,3.962
-71.098045,42.354407,3.962
-71.097924,42.354173,3.962
-71.097669,42.354069,3.962
-71.097365,42.354117,3.962
-71.096794,42.354332,3.962
-71.096471,42.354549,3.962
-71.096346,42.354675,3.962
-71.096455,42.354784,3.962
-71.096712,42.354675,3.962
-71.097232,42.354489,3.962
-71.097584,42.354509,3.962
-71.097948,42.354498,3.962
-71.098035,42.354441,3.962
-71.099966,42.354027,3.962
-71.099805,42.354059,3.962
-71.099673,42.353982,3.962
-71.099745,42.353898,3.962
-71.100036,42.353885,3.962
-71.100066,42.353928,3.962
-71.097456,42.355107,3.962
-71.098263,42.354868,3.962
-71.098487,42.354801,3.962
-71.098444,42.354540,3.962
-71.098433,42.354324,3.962
-71.098340,42.354045,3.962
-71.098433,42.353916,3.962
-71.098749,42.353933,3.962
-71.099177,42.353739,3.962
-71.099320,42.353648,3.962
-71.099514,42.353731,3.962
-71.100400,42.353396,3.962
-71.100669,42.353289,3.962
-71.100810,42.353127,3.962
-71.100922,42.352819,3.962
-71.101214,42.352681,3.962
-71.101420,42.352382,3.962
-71.101480,42.352244,3.962
-71.101204,42.352064,3.962
-71.100764,42.351914,3.962
-71.100012,42.351836,3.962
-71.099150,42.351679,3.962
-71.098725,42.351592,3.962
-71.098178,42.351415,3.962
-71.098021,42.351441,3.962
-71.097803,42.351650,3.962
-71.097847,42.352028,3.962
-71.097659,42.352343,3.962
-71.097735,42.352578,3.962
-71.097698,42.352686,3.962
-71.097004,42.352929,3.962
-71.096187,42.352970,3.962
-71.095702,42.352905,3.962
-71.095131,42.352966,3.962
-71.094731,42.353081,3.962
-71.094548,42.353304,3.962
-71.094063,42.353613,3.962
-71.093055,42.353958,3.962
-71.092545,42.354026,3.962
-71.091768,42.353950,3.962
-71.091526,42.353979,3.962
-71.091198,42.353851,3.962
-71.090955,42.353797,3.962
-71.090603,42.354010,3.962
-71.090275,42.354224,3.962
-71.089668,42.354371,3.962
-71.089521,42.354342,3.962
-71.089686,42.354054,3.962
-71.089704,42.353775,3.962
-71.089708,42.353532,3.962
-71.089693,42.353298,3.962
-71.089549,42.353019,3.962
-71.088830,42.352581,3.962
-71.088539,42.352677,3.962
-71.088405,42.352967,3.962
-71.088222,42.353118,3.962
-71.088197,42.353370,3.962
-71.087934,42.353586,3.962
-71.087678,42.353649,3.962
-71.087594,42.353451,3.962
-71.087313,42.353206,3.962
-71.087034,42.353351,3.962
-71.086864,42.353510,3.962
-71.086329,42.353506,3.962
-71.086014,42.353548,3.962
-71.085843,42.353802,3.962
-71.085516,42.354054,3.962
-71.085415,42.354315,3.962
-71.085334,42.354396,3.962
-71.085176,42.354393,3.962
-71.084994,42.354607,3.962
-71.084494,42.354747,3.962
-71.083661,42.355143,3.962
-71.082894,42.355301,3.962
-71.082372,42.355275,3.962
-71.081716,42.355407,3.962
-71.081000,42.355445,3.962
-71.080514,42.355460,3.962
-71.079689,42.355656,3.962
-71.078754,42.355894,3.962
-71.078341,42.355974,3.962
-71.077722,42.356198,3.962
-71.076836,42.356368,3.962
-71.076406,42.356611,3.962
-71.075962,42.356806,3.962
-71.075780,42.357016,3.962
-71.075803,42.357313,3.962
-71.075719,42.357399,3.962
-71.075522,42.357421,3.962
-71.075522,42.357583,3.962
-71.075440,42.358031,3.962
-71.075323,42.358384,3.962
-71.075301,42.358645,3.962
-71.075270,42.358843,3.962
-71.075084,42.359104,3.962
-71.074965,42.359248,3.962
-71.074723,42.359447,3.962
-71.074561,42.359726,3.962
-71.074201,42.359982,3.962
-71.073965,42.360176,3.962
-71.073912,42.360536,3.962
-71.073740,42.360851,3.962
-71.073625,42.361049,3.962
-71.110354,42.352397,3.962
-71.110040,42.352583,3.962
-71.109554,42.352520,3.962
-71.109400,42.352379,3.962
-71.109845,42.352294,3.962
-71.110355,42.352267,3.962
-71.110421,42.352352,3.962
-71.110574,42.352817,3.962
-71.062546,42.369192,3.353
-71.062943,42.369295,3.353
-71.063105,42.369340,3.353
-71.063311,42.369297,3.353
-71.063421,42.369371,3.353
-71.065980,42.368287,3.353
-71.066516,42.368199,3.353
-71.066966,42.367960,3.353
-71.067305,42.367908,3.353
-71.067542,42.367738,3.353
-71.068119,42.367603,3.353
-71.068436,42.367342,3.353
-71.068427,42.368476,3.353
-71.066237,42.369148,3.353
-71.066929,42.369207,3.353
-71.069466,42.368353,3.353
-71.069663,42.368476,3.353
-71.070807,42.366738,3.353
-71.070915,42.366594,3.353
-71.070814,42.366419,3.353
-71.070556,42.368197,3.353
-71.070875,42.368382,3.353
-71.069220,42.367549,3.353
-71.069619,42.367738,3.353
-71.070086,42.367985,3.353
-71.071215,42.368558,3.353
-71.070183,42.365610,3.353
-71.070330,42.365451,3.353
-71.070705,42.365100,3.353
-71.071033,42.365045,3.353
-71.071093,42.365051,3.353
-71.071251,42.365043,3.353
-71.071360,42.364976,3.353
-71.073194,42.362642,3.353
-71.073060,42.363265,3.353
-71.073198,42.363155,3.353
-71.073121,42.363003,3.353
-71.073454,42.367243,3.353
-71.073302,42.367531,3.353
-71.073242,42.362062,3.353
-71.073400,42.362080,3.353
-71.073484,42.361904,3.353
-71.073524,42.361643,3.353
-71.073412,42.360995,3.353
-71.073470,42.360833,3.353
-71.073519,42.360635,3.353
-71.073315,42.360483,3.353
-71.073460,42.367999,3.353
-71.073606,42.368332,3.353
-71.073741,42.368305,3.353
-71.073850,42.358528,3.353
-71.073776,42.358594,3.353
-71.073674,42.358528,3.353
-71.073691,42.358452,3.353
-71.073788,42.358444,3.353
-71.074556,42.358501,3.353
-71.074456,42.358543,3.353
-71.074181,42.358375,3.353
-71.074195,42.358114,3.353
-71.074347,42.358049,3.353
-71.074531,42.358132,3.353
-71.074564,42.358456,3.353
-71.075937,42.364672,3.353
-71.075525,42.364846,3.353
-71.075198,42.365073,3.353
-71.074964,42.365352,3.353
-71.074699,42.365501,3.353
-71.074519,42.365739,3.353
-71.076508,42.361837,3.353
-71.076474,42.361796,3.353
-71.076921,42.362045,3.353
-71.077018,42.362033,3.353
-71.077346,42.363275,3.353
-71.076969,42.363629,3.353
-71.076654,42.363881,3.353
-71.076192,42.364407,3.353
-71.081959,42.359906,3.353
-71.081813,42.360176,3.353
-71.081376,42.360378,3.353
-71.080866,42.360407,3.353
-71.080818,42.360230,3.353
-71.080987,42.359969,3.353
-71.081764,42.359572,3.353
-71.081874,42.359606,3.353
-71.081959,42.359906,3.353
-71.077399,42.361346,3.353
-71.077503,42.361148,3.353
-71.077431,42.360953,3.353
-71.077236,42.360849,3.353
-71.076714,42.360755,3.353
-71.076350,42.360692,3.353
-71.076127,42.360491,3.353
-71.076350,42.360107,3.353
-71.076447,42.360047,3.353
-71.076440,42.360158,3.353
-71.076324,42.360365,3.353
-71.076532,42.360480,3.353
-71.076848,42.360552,3.353
-71.077054,42.360635,3.353
-71.077491,42.360657,3.353
-71.077819,42.360575,3.353
-71.078183,42.360654,3.353
-71.078487,42.360617,3.353
-71.078717,42.360683,3.353
-71.079142,42.360517,3.353
-71.079626,42.360419,3.353
-71.079823,42.360302,3.353
-71.079935,42.360212,3.353
-71.080041,42.359879,3.353
-71.080089,42.359563,3.353
-71.080296,42.359401,3.353
-71.080551,42.359404,3.353
-71.080792,42.359167,3.353
-71.080854,42.358905,3.353
-71.080738,42.358762,3.353
-71.080951,42.358716,3.353
-71.081170,42.358728,3.353
-71.081498,42.358435,3.353
-71.081691,42.358321,3.353
-71.081565,42.358114,3.353
-71.081437,42.357960,3.353
-71.081230,42.357985,3.353
-71.080963,42.357886,3.353
-71.080850,42.358069,3.353
-71.080818,42.358115,3.353
-71.080538,42.358087,3.353
-71.080308,42.357894,3.353
-71.080178,42.357655,3.353
-71.080429,42.357390,3.353
-71.080915,42.357204,3.353
-71.082092,42.356893,3.353
-71.082481,42.357118,3.353
-71.083149,42.357143,3.353
-71.083276,42.357196,3.353
-71.083598,42.357559,3.353
-71.084056,42.357871,3.353
-71.084387,42.357975,3.353
-71.084613,42.358159,3.353
-71.084604,42.358411,3.353
-71.084326,42.358521,3.353
-71.083404,42.359083,3.353
-71.083052,42.359222,3.353
-71.082889,42.359527,3.353
-71.082979,42.359706,3.353
-71.083234,42.359753,3.353
-71.077916,42.362155,3.353
-71.077819,42.361967,3.353
-71.077710,42.361911,3.353
-71.077524,42.361985,3.353
-71.077428,42.361967,3.353
-71.084047,42.359302,3.353
-71.084290,42.359338,3.353
-71.084824,42.359208,3.353
-71.085152,42.359126,3.353
-71.085043,42.359144,3.353
-71.085783,42.358920,3.353
-71.086354,42.358789,3.353
-71.087264,42.358543,3.353
-71.088437,42.354450,3.353
-71.088284,42.354382,3.353
-71.088029,42.354480,3.353
-71.087738,42.354555,3.353
-71.087337,42.354681,3.353
-71.087130,42.354702,3.353
-71.086845,42.354837,3.353
-71.086973,42.354908,3.353
-71.087289,42.354848,3.353
-71.088088,42.354585,3.353
-71.088430,42.354470,3.353
-71.093886,42.352920,3.353
-71.093888,42.352866,3.353
-71.093943,42.352911,3.353
-71.096102,42.355637,3.353
-71.095520,42.355825,3.353
-71.094718,42.356082,3.353
-71.094391,42.356117,3.353
-71.094156,42.356242,3.353
-71.092837,42.356696,3.353
-71.092606,42.356705,3.353
-71.092392,42.356359,3.353
-71.092224,42.356044,3.353
-71.092317,42.355917,3.353
-71.092184,42.355701,3.353
-71.091979,42.355206,3.353
-71.091992,42.355017,3.353
-71.091774,42.354594,3.353
-71.091549,42.354423,3.353
-71.091065,42.354486,3.353
-71.090999,42.354594,3.353
-71.091387,42.355377,3.353
-71.091761,42.356116,3.353
-71.092063,42.356773,3.353
-71.091780,42.356964,3.353
-71.091271,42.357165,3.353
-71.090554,42.357457,3.353
-71.090069,42.357587,3.353
-71.089377,42.357865,3.353
-71.088648,42.358135,3.353
-71.088248,42.358206,3.353
-71.105274,42.352289,3.353
-71.105050,42.352359,3.353
-71.104661,42.352334,3.353
-71.104427,42.352253,3.353
-71.104856,42.352214,3.353
-71.105196,42.352218,3.353
-71.108198,42.352388,3.353
-71.108024,42.352477,3.353
-71.107575,42.352553,3.353
-71.107543,42.352623,3.353
-71.107756,42.352776,3.353
-71.107502,42.352837,3.353
-71.106871,42.352788,3.353
-71.106389,42.352740,3.353
-71.106251,42.352632,3.353
